"icd","icddesc","icdvers","hcc2013","hccesrd","hcc","rxhcc","inhcc2013","inhccesrd","inhcc","inrxhcc","year"
"53641","Gastrostomy infection ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"53642","Gastrostomy comp - mech ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"53649","Gastrostomy comp NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"5550","Reg enteritis, sm intest",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5551","Reg enteritis, lg intest",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5552","Reg enterit sm/lg intest",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5559","Regional enteritis NOS ",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5560","Ulcerative enterocolitis",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5561","Ulcerative ileocolitis ",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5562","Ulcerative proctitis ",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5563","Ulcertve prctosigmoidtis",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5564","Pseudopolyposis colon ",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5565","Lftsded ulcertve colitis",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5566","Univrsl ulcertve colitis",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5568","Other ulcerative colitis",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5569","Ulceratve colitis unspcf",9,33,35,35,32,"Yes","Yes","Yes","Yes",2014
"5570","Ac vasc insuff intestine",9,104,107,107,,"Yes","Yes","Yes","No",2014
"5571","Chr vasc insuff intest ",9,105,108,108,,"Yes","Yes","Yes","No",2014
"5579","Vasc insuff intest NOS ",9,105,108,108,,"Yes","Yes","Yes","No",2014
"5600","Intussusception ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5601","Paralytic ileus ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5602","Volvulus of intestine ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56030","Impaction intestine NOS ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56031","Gallstone ileus ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56032","Fecal impaction ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56039","Impaction intestine NEC ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56081","Intestinal adhes w obstr",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56089","Intestinal obstruct NEC ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5609","Intestinal obstruct NOS ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5670","Peritonitis in infec dis",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5671","Pneumococcal peritonitis",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56721","Peritonitis (acute) gen ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56722","Peritoneal abscess ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56723","Spontan bact peritonitis",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56729","Suppurat peritonitis NEC",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56731","Psoas muscle abscess ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56738","Retroperiton abscess NEC",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56739","Retroperiton infect NEC ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56781","Choleperitonitis ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56782","Sclerosing mesenteritis ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56789","Peritonitis NEC ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5679","Peritonitis NOS ",9,31,33,33,,"Yes","Yes","Yes","No",2014
"56960","Colstomy/enter comp NOS ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56961","Colosty/enterost infectn",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56962","Colosty/enter comp-mech ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56969","Colstmy/enteros comp NEC",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56971","Pouchitis ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56979","Comp intest pouch NEC ",9,176,188,188,,"Yes","Yes","Yes","No",2014
"56983","Perforation of intestine",9,31,33,33,,"Yes","Yes","Yes","No",2014
"5712","Alcohol cirrhosis liver ",9,26,28,28,,"Yes","Yes","Yes","No",2014
"5713","Alcohol liver damage NOS",9,26,28,28,,"Yes","Yes","Yes","No",2014
"57140","Chronic hepatitis NOS ",9,27,29,29,,"Yes","Yes","Yes","No",2014
"57141","Chr persistent hepatitis",9,27,29,29,,"Yes","Yes","Yes","No",2014
"57142","Autoimmune hepatitis ",9,27,29,29,,"Yes","Yes","Yes","No",2014
"57149","Chronic hepatitis NEC ",9,27,29,29,,"Yes","Yes","Yes","No",2014
"5715","Cirrhosis of liver NOS ",9,26,28,28,,"Yes","Yes","Yes","No",2014
"5716","Biliary cirrhosis ",9,26,28,28,,"Yes","Yes","Yes","No",2014
"5722","Hepatic encephalopathy ",9,25,27,27,,"Yes","Yes","Yes","No",2014
"5723","Portal hypertension ",9,25,27,27,,"Yes","Yes","Yes","No",2014
"5724","Hepatorenal syndrome ",9,25,27,27,,"Yes","Yes","Yes","No",2014
"5728","Oth sequela, chr liv dis",9,25,27,27,,"Yes","Yes","Yes","No",2014
"5735","Hepatopulmonary syndrome",9,25,27,27,,"Yes","Yes","Yes","No",2014
"5770","Acute pancreatitis ",9,32,,,,"Yes","No","No","No",2014
"5771","Chronic pancreatitis ",9,32,34,34,30,"Yes","Yes","Yes","Yes",2014
"5772","Pancreat cyst/pseudocyst",9,32,,,31,"Yes","No","No","Yes",2014
"5778","Pancreatic disease NEC ",9,32,,,31,"Yes","No","No","Yes",2014
"5779","Pancreatic disease NOS ",9,32,,,31,"Yes","No","No","Yes",2014
"5790","Celiac disease ",9,32,,,31,"Yes","No","No","Yes",2014
"5791","Tropical sprue ",9,32,,,31,"Yes","No","No","Yes",2014
"5792","Blind loop syndrome ",9,32,,,31,"Yes","No","No","Yes",2014
"5793","Intest postop nonabsorb ",9,32,,,31,"Yes","No","No","Yes",2014
"5794","Pancreatic steatorrhea ",9,32,,,31,"Yes","No","No","Yes",2014
"5798","Intest malabsorption NEC",9,32,,,31,"Yes","No","No","Yes",2014
"5799","Intest malabsorption NOS",9,32,,,31,"Yes","No","No","Yes",2014
"5800","Ac proliferat nephritis ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5804","Ac rapidly progr nephrit",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58081","Ac nephritis in oth dis ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58089","Acute nephritis NEC ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5809","Acute nephritis NOS ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5810","Nephrotic syn, prolifer ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5811","Epimembranous nephritis ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5812","Membranoprolif nephrosis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5813","Minimal change nephrosis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58181","Nephrotic syn in oth dis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58189","Nephrotic syndrome NEC ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5819","Nephrotic syndrome NOS ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5820","Chr proliferat nephritis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5821","Chr membranous nephritis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5822","Chr membranoprolif nephr",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5824","Chr rapid progr nephrit ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58281","Chr nephritis in oth dis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58289","Chronic nephritis NEC ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5829","Chronic nephritis NOS ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5830","Proliferat nephritis NOS",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5831","Membranous nephritis NOS",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5832","Membranoprolif nephr NOS",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5834","Rapidly prog nephrit NOS",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5836","Renal cort necrosis NOS ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5837","Nephr NOS/medull necros ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58381","Nephritis NOS in oth dis",9,132,141,,126,"Yes","Yes","No","Yes",2014
"58389","Nephritis NEC ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5839","Nephritis NOS ",9,132,141,,126,"Yes","Yes","No","Yes",2014
"5845","Ac kidny fail, tubr necr",9,131,135,135,,"Yes","Yes","Yes","No",2014
"5846","Ac kidny fail, cort necr",9,131,135,135,,"Yes","Yes","Yes","No",2014
"5847","Ac kidny fail, medu necr",9,131,135,135,,"Yes","Yes","Yes","No",2014
"5848","Acute kidney failure NEC",9,131,135,135,,"Yes","Yes","Yes","No",2014
"5849","Acute kidney failure NOS",9,131,135,135,,"Yes","Yes","Yes","No",2014
"5851","Chro kidney dis stage I ",9,131,139,,125,"Yes","Yes","No","Yes",2014
"5852","Chro kidney dis stage II",9,131,139,,125,"Yes","Yes","No","Yes",2014
"5853","Chr kidney dis stage III",9,131,138,,124,"Yes","Yes","No","Yes",2014
"5854","Chr kidney dis stage IV ",9,131,137,137,123,"Yes","Yes","Yes","Yes",2014
"5855","Chron kidney dis stage V",9,131,136,136,122,"Yes","Yes","Yes","Yes",2014
"5856","End stage renal disease ",9,131,136,136,121,"Yes","Yes","Yes","Yes",2014
"5859","Chronic kidney dis NOS ",9,131,139,,125,"Yes","Yes","No","Yes",2014
"586","Renal failure NOS ",9,131,140,,,"Yes","Yes","No","No",2014
"5880","Renal osteodystrophy ",9,,,,45,"No","No","No","Yes",2014
"5881","Nephrogen diabetes insip",9,,23,23,18,"No","Yes","Yes","Yes",2014
"58881","Sec hyperparathyrd-renal",9,,23,23,19,"No","Yes","Yes","Yes",2014
"59381","Renal vascular disorder ",9,104,107,107,,"Yes","Yes","Yes","No",2014
"59681","Infection of cystostomy ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"59682","Mech comp of cystostomy ",9,164,176,176,,"Yes","Yes","Yes","No",2014
"59683","Other comp of cystostomy",9,164,176,176,,"Yes","Yes","Yes","No",2014
"62931","Eros imp vag mesh in tis",9,164,176,176,,"Yes","Yes","Yes","No",2014
"6944","Pemphigus ",9,,,,145,"No","No","No","Yes",2014
"69513","Stevens-Johnson syndrome",9,,162,162,,"No","Yes","Yes","No",2014
"69514","Stevens-Johnson-TEN syn ",9,,162,162,,"No","Yes","Yes","No",2014
"69515","Toxic epidrml necrolysis",9,,162,162,,"No","Yes","Yes","No",2014
"6960","Psoriatic arthropathy ",9,,40,40,40,"No","Yes","Yes","Yes",2014
"6961","Other psoriasis ",9,,,,147,"No","No","No","Yes",2014
"6962","Parapsoriasis ",9,,,,147,"No","No","No","Yes",2014
"70700","Pressure ulcer, site NOS",9,148,160,,,"Yes","Yes","No","No",2014
"70701","Pressure ulcer, elbow ",9,148,160,,,"Yes","Yes","No","No",2014
"70702","Pressure ulcer, upr back",9,148,160,,,"Yes","Yes","No","No",2014
"70703","Pressure ulcer, low back",9,148,160,,,"Yes","Yes","No","No",2014
"70704","Pressure ulcer, hip ",9,148,160,,,"Yes","Yes","No","No",2014
"70705","Pressure ulcer, buttock ",9,148,160,,,"Yes","Yes","No","No",2014
"70706","Pressure ulcer, ankle ",9,148,160,,,"Yes","Yes","No","No",2014
"70707","Pressure ulcer, heel ",9,148,160,,,"Yes","Yes","No","No",2014
"70709","Pressure ulcer, site NEC",9,148,160,,,"Yes","Yes","No","No",2014
"70710","Ulcer of lower limb NOS ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70711","Ulcer of thigh ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70712","Ulcer of calf ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70713","Ulcer of ankle ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70714","Ulcer of heel & midfoot ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70715","Ulcer other part of foot",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70719","Ulcer oth part low limb ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"70720","Pressure ulcer,stage NOS",9,148,160,,,"Yes","Yes","No","No",2014
"70721","Pressure ulcer, stage I ",9,148,160,,,"Yes","Yes","No","No",2014
"70722","Pressure ulcer, stage II",9,148,159,,,"Yes","Yes","No","No",2014
"70723","Pressure ulcer,stage III",9,148,158,158,,"Yes","Yes","Yes","No",2014
"70724","Pressure ulcer, stage IV",9,148,157,157,,"Yes","Yes","Yes","No",2014
"70725","Pressure ulcer,unstagebl",9,148,158,158,,"Yes","Yes","Yes","No",2014
"7078","Chronic skin ulcer NEC ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"7079","Chronic skin ulcer NOS ",9,149,161,161,142,"Yes","Yes","Yes","Yes",2014
"7100","Syst lupus erythematosus",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7101","Systemic sclerosis ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7102","Sicca syndrome ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7103","Dermatomyositis ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7104","Polymyositis ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7105","Eosinophilia myalgia snd",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7108","Diff connect tis dis NEC",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7109","Diff connect tis dis NOS",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"71100","Pyogen arthritis-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71101","Pyogen arthritis-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71102","Pyogen arthritis-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71103","Pyogen arthritis-forearm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71104","Pyogen arthritis-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71105","Pyogen arthritis-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71106","Pyogen arthritis-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71107","Pyogen arthritis-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71108","Pyogen arthritis NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71109","Pyogen arthritis-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71110","Reiter arthritis-unspec ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71111","Reiter arthritis-shlder ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71112","Reiter arthritis-up/arm ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71113","Reiter arthritis-forearm",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71114","Reiter arthritis-hand ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71115","Reiter arthritis-pelvis ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71116","Reiter arthritis-l/leg ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71117","Reiter arthritis-ankle ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71118","Reiter arthritis NEC ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71119","Reiter arthritis-mult ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71120","Behcet arthritis-unspec ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71121","Behcet arthritis-shlder ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71122","Behcet arthritis-up/arm ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71123","Behcet arthritis-forearm",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71124","Behcet arthritis-hand ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71125","Behcet arthritis-pelvis ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71126","Behcet arthritis-l/leg ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71127","Behcet arthritis-ankle ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71128","Behcet arthritis NEC ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71129","Behcet arthritis-mult ",9,37,40,40,41,"Yes","Yes","Yes","Yes",2014
"71130","Dysenter arthrit-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71131","Dysenter arthrit-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71132","Dysenter arthrit-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71133","Dysenter arthrit-forearm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71134","Dysenter arthrit-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71135","Dysenter arthrit-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71136","Dysenter arthrit-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71137","Dysenter arthrit-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71138","Dysenter arthrit NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71139","Dysenter arthrit-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71140","Bact arthritis-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71141","Bact arthritis-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71142","Bact arthritis-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71143","Bact arthritis-forearm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71144","Bact arthritis-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71145","Bact arthritis-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71146","Bact arthritis-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71147","Bact arthritis-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71148","Bact arthritis NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71149","Bact arthritis-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71150","Viral arthritis-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71151","Viral arthritis-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71152","Viral arthritis-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71153","Viral arthritis-forearm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71154","Viral arthritis-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71155","Viral arthritis-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71156","Viral arthritis-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71157","Viral arthritis-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71158","Viral arthritis NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71159","Viral arthritis-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71160","Mycotic arthritis-unspec",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71161","Mycotic arthritis-shlder",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71162","Mycotic arthritis-up/arm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71163","Mycotic arthrit-forearm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71164","Mycotic arthritis-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71165","Mycotic arthritis-pelvis",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71166","Mycotic arthritis-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71167","Mycotic arthritis-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71168","Mycotic arthritis NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71169","Mycotic arthritis-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71170","Helminth arthrit-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71171","Helminth arthrit-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71172","Helminth arthrit-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71173","Helminth arthrit-forearm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71174","Helminth arthrit-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71175","Helminth arthrit-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71176","Helminth arthrit-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71177","Helminth arthrit-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71178","Helminth arthrit NEC ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71179","Helminth arthrit-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71180","Inf arthritis NEC-unspec",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71181","Inf arthritis NEC-shlder",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71182","Inf arthritis NEC-up/arm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71183","Inf arthrit NEC-forearm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71184","Inf arthritis NEC-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71185","Inf arthritis NEC-pelvis",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71186","Inf arthritis NEC-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71187","Inf arthritis NEC-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71188","Inf arthrit NEC-oth site",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71189","Inf arthritis NEC-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71190","Inf arthritis NOS-unspec",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71191","Inf arthritis NOS-shlder",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71192","Inf arthritis NOS-up/arm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71193","Inf arthrit NOS-forearm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71194","Inf arthrit NOS-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71195","Inf arthrit NOS-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71196","Inf arthrit NOS-l/leg ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71197","Inf arthrit NOS-ankle ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71198","Inf arthrit NOS-oth site",9,37,39,39,,"Yes","Yes","Yes","No",2014
"71199","Inf arthritis NOS-mult ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"7140","Rheumatoid arthritis ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"7141","Felty's syndrome ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"7142","Syst rheum arthritis NEC",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71430","Juv rheum arthritis NOS ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71431","Polyart juv rheum arthr ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71432","Pauciart juv rheum arthr",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71433","Monoart juv rheum arthr ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"7144","Chr postrheum arthritis ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71481","Rheumatoid lung ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"71489","Inflamm polyarthrop NEC ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"7149","Inflamm polyarthrop NOS ",9,38,40,40,41,"Yes","Yes","Yes","Yes",2014
"7200","Ankylosing spondylitis ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7201","Spinal enthesopathy ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7202","Sacroiliitis NEC ",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"72081","Spondylopathy in oth dis",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"72089","Inflam spondylopathy NEC",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"7209","Inflam spondylopathy NOS",9,38,40,40,42,"Yes","Yes","Yes","Yes",2014
"725","Polymyalgia rheumatica ",9,38,40,40,,"Yes","Yes","Yes","No",2014
"72886","Necrotizing fasciitis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73000","Ac osteomyelitis-unspec ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73001","Ac osteomyelitis-shlder ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73002","Ac osteomyelitis-up/arm ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73003","Ac osteomyelitis-forearm",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73004","Ac osteomyelitis-hand ",9,37,39,39,,"Yes","Yes","Yes","No",2014
"73005","Ac osteomyelitis-pelvis ",9,37,39,39,,"Yes","Yes","Yes","No",2014
